,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Type,Unnamed: 6,Date,Unnamed: 8,Num,Unnamed: 10,Memo,Unnamed: 12,Name,Unnamed: 14,Item,Unnamed: 16,Qty,Unnamed: 18,Sales Price,Unnamed: 20,Amount,Unnamed: 22,Balance
1198,,,,,,Invoice,,09/07/2018,,14004.0,,MP-0514-MA Rev. 01 Pressure Port Cap,,Teleflex Medical - TX:M3996,,Svc:Micro Molding,,"30,000.00",,0.192,,"5,760.00",,"5,760.00"
1199,,,Total M3996,,,,,,,,,,,,,,,"30,000.00",,,,"5,760.00",,"5,760.00"
1200,,,M4046,,,,,,,,,,,,,,,,,,,,,
1201,,,,,,Invoice,,11/08/2018,,14105.0,,Pressure Port Caps MP-0514-MA Rev. 01,,Teleflex Medical - TX:M4046,,Svc:Micro Molding,,"30,000.00",,0.192,,"5,760.00",,"5,760.00"
1202,,,Total M4046,,,,,,,,,,,,,,,"30,000.00",,,,"5,760.00",,"5,760.00"
1203,,,M4082,,,,,,,,,,,,,,,,,,,,,
1204,,,,,,Invoice,,11/30/2018,,14153.0,,MP-0514-MA Pressure Port Cap,,Teleflex Medical - TX:M4082,,Svc:Micro Molding,,"30,000.00",,0.192,,"5,760.00",,"5,760.00"
1205,,,Total M4082,,,,,,,,,,,,,,,"30,000.00",,,,"5,760.00",,"5,760.00"
1206,,Total Teleflex Medical - TX,,,,,,,,,,,,,,,,"200,000.00",,,,"38,400.00",,"38,400.00"
1207,,Totex,,,,,,,,,,,,,,,,,,,,,,
1208,,,M3928,,,,,,,,,,,,,,,,,,,,,
1209,,,,,,Invoice,,04/06/2018,,13782.0,,DM Connector Cap,,Totex:M3928,,Svc:Micro Molding,,"10,000.00",,1.409,,"14,090.00",,"14,090.00"
1210,,,Total M3928,,,,,,,,,,,,,,,"10,000.00",,,,"14,090.00",,"14,090.00"
1211,,,M3931,,,,,,,,,,,,,,,,,,,,,
1212,,,,,,Invoice,,07/13/2018,,13942.0,,DM Cap Connector U80302,,Totex:M3931,,Svc:Micro Molding,,"10,000.00",,1.409,,"14,090.00",,"14,090.00"
1213,,,Total M3931,,,,,,,,,,,,,,,"10,000.00",,,,"14,090.00",,"14,090.00"
1214,,Total Totex,,,,,,,,,,,,,,,,"20,000.00",,,,"28,180.00",,"28,180.00"
1215,,UFP Technologies Inc.,,,,,,,,,,,,,,,,,,,,,,
1216,,,M3778,,,,,,,,,,,,,,,,,,,,,
1217,,,,,,Invoice,,01/05/2018,,13621.0,,"Tubing Anchor Adapter P/N M710368, Document #E-09-2241-03",,UFP Technologies Inc.:M3778,,Svc:Micro Molding,,"12,000.00",,0.727,,"8,724.00",,"8,724.00"
1218,,,Total M3778,,,,,,,,,,,,,,,"12,000.00",,,,"8,724.00",,"8,724.00"
1219,,,M3779,,,,,,,,,,,,,,,,,,,,,
1220,,,,,,Invoice,,01/05/2018,,13700.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1221,,,,,,Invoice,,01/12/2018,,13630.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"7,476.00"
1222,,,,,,Invoice,,01/12/2018,,13631.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"11,214.00"
1223,,,,,,Invoice,,01/12/2018,,13632.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"13,083.00"
1224,,,,,,Invoice,,01/19/2018,,13647.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"16,821.00"
1225,,,,,,Invoice,,01/19/2018,,13649.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"20,559.00"
1226,,,,,,Invoice,,01/19/2018,,13651.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"22,428.00"
1227,,,,,,Invoice,,01/26/2018,,13660.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"26,166.00"
1228,,,,,,Invoice,,01/26/2018,,13665.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"29,904.00"
1229,,,,,,Invoice,,01/26/2018,,13666.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"31,773.00"
1230,,,,,,Invoice,,01/31/2018,,13671.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"35,511.00"
1231,,,,,,Invoice,,01/31/2018,,13677.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"39,249.00"
1232,,,,,,Invoice,,02/02/2018,,13681.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"41,118.00"
1233,,,,,,Invoice,,02/09/2018,,13688.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"44,856.00"
1234,,,,,,Invoice,,02/09/2018,,13692.0,,"Needle Loop complex fitting P/N M710369, Document #E-09-2240-06",,UFP Technologies Inc.:M3779,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"46,725.00"
1235,,,Total M3779,,,,,,,,,,,,,,,"12,500.00",,,,"46,725.00",,"46,725.00"
1236,,,M3836,,,,,,,,,,,,,,,,,,,,,
1237,,,,,,Invoice,,02/16/2018,,13703.0,,Needle Loop Complex Fitting #E-09-2240-06 Part #M710369,,UFP Technologies Inc.:M3836,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1238,,,,,,Invoice,,02/16/2018,,13704.0,,Needle Loop Complex Fitting #E-09-2240-06 Part #M710369,,UFP Technologies Inc.:M3836,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"7,476.00"
1239,,,,,,Invoice,,02/16/2018,,13714.0,,Needle Loop Complex Fitting #E-09-2240-06 Part #M710369,,UFP Technologies Inc.:M3836,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"11,214.00"
1240,,,,,,Invoice,,02/22/2018,,13721.0,,Needle Loop Complex Fitting #E-09-2240-06 Part #M710369,,UFP Technologies Inc.:M3836,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"14,952.00"
1241,,,,,,Invoice,,02/28/2018,,13727.0,,Needle Loop Complex Fitting #E-09-2240-06 Part #M710369,,UFP Technologies Inc.:M3836,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"18,690.00"
1242,,,,,,Invoice,,02/28/2018,,13734.0,,Needle Loop Complex Fitting #E-09-2240-06 Part #M710369,,UFP Technologies Inc.:M3836,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"20,559.00"
1243,,,Total M3836,,,,,,,,,,,,,,,"5,500.00",,,,"20,559.00",,"20,559.00"
1244,,,M3837,,,,,,,,,,,,,,,,,,,,,
1245,,,,,,Invoice,,02/16/2018,,13702.0,,"(10,000) Tubing Anchor Adapters #E-09-2241-03 Part #M710368",,UFP Technologies Inc.:M3837,,Svc:Micro Molding,,"10,000.00",,0.727,,"7,270.00",,"7,270.00"
1246,,,Total M3837,,,,,,,,,,,,,,,"10,000.00",,,,"7,270.00",,"7,270.00"
1247,,,M3873,,,,,,,,,,,,,,,,,,,,,
1248,,,,,,Invoice,,03/09/2018,,13738.0,,Needle Loop Complex Fitting,,UFP Technologies Inc.:M3873,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"1,869.00"
1249,,,Total M3873,,,,,,,,,,,,,,,500.00,,,,"1,869.00",,"1,869.00"
1250,,,M3874,,,,,,,,,,,,,,,,,,,,,
1251,,,,,,Invoice,,03/30/2018,,13767.0,,Needle Loop Complex Fitting,,UFP Technologies Inc.:M3874,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1252,,,Total M3874,,,,,,,,,,,,,,,"1,000.00",,,,"3,738.00",,"3,738.00"
1253,,,M3875,,,,,,,,,,,,,,,,,,,,,
1254,,,,,,Invoice,,03/30/2018,,13768.0,,Needle Loop Complex Fitting,,UFP Technologies Inc.:M3875,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"1,869.00"
1255,,,Total M3875,,,,,,,,,,,,,,,500.00,,,,"1,869.00",,"1,869.00"
1256,,,M3910,,,,,,,,,,,,,,,,,,,,,
1257,,,,,,Invoice,,04/06/2018,,13779.0,,Tubing Anchor,,UFP Technologies Inc.:M3910,,Svc:Micro Molding,,"2,000.00",,0.874,,"1,748.00",,"1,748.00"
1258,,,Total M3910,,,,,,,,,,,,,,,"2,000.00",,,,"1,748.00",,"1,748.00"
1259,,,M3911,,,,,,,,,,,,,,,,,,,,,
1260,,,,,,Invoice,,05/11/2018,,13831.0,,Tubing Anchor,,UFP Technologies Inc.:M3911,,Svc:Micro Molding,,"3,000.00",,0.874,,"2,622.00",,"2,622.00"
1261,,,Total M3911,,,,,,,,,,,,,,,"3,000.00",,,,"2,622.00",,"2,622.00"
1262,,,M3912,,,,,,,,,,,,,,,,,,,,,
1263,,,,,,Invoice,,04/06/2018,,13771.0,,Needle Loops,,UFP Technologies Inc.:M3912,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1264,,,,,,Invoice,,04/06/2018,,13778.0,,Needle Loops,,UFP Technologies Inc.:M3912,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"7,476.00"
1265,,,,,,Invoice,,04/13/2018,,13783.0,,Needle Loops,,UFP Technologies Inc.:M3912,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"9,345.00"
1266,,,Total M3912,,,,,,,,,,,,,,,"2,500.00",,,,"9,345.00",,"9,345.00"
1267,,,M3937,,,,,,,,,,,,,,,,,,,,,
1268,,,,,,Invoice,,06/22/2018,,13909.0,,Tubing Anchors M710368,,UFP Technologies Inc.:M3937,,Svc:Micro Molding,,"5,000.00",,0.727,,"3,635.00",,"3,635.00"
1269,,,Total M3937,,,,,,,,,,,,,,,"5,000.00",,,,"3,635.00",,"3,635.00"
1270,,,M3938,,,,,,,,,,,,,,,,,,,,,
1271,,,,,,Invoice,,05/18/2018,,13848.0,,Tubing Anchors M710368,,UFP Technologies Inc.:M3938,,Svc:Micro Molding,,"5,000.00",,0.727,,"3,635.00",,"3,635.00"
1272,,,Total M3938,,,,,,,,,,,,,,,"5,000.00",,,,"3,635.00",,"3,635.00"
1273,,,M3939,,,,,,,,,,,,,,,,,,,,,
1274,,,,,,Invoice,,05/11/2018,,13838.0,,Needle Loops M710369,,UFP Technologies Inc.:M3939,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1275,,,,,,Invoice,,05/18/2018,,13847.0,,Needle Loops M710369,,UFP Technologies Inc.:M3939,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"7,476.00"
1276,,,,,,Invoice,,05/24/2018,,13857.0,,Needle Loops M710369,,UFP Technologies Inc.:M3939,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"11,214.00"
1277,,,,,,Invoice,,05/24/2018,,13858.0,,Needle Loops M710369 Rev E-09-2240-06,,UFP Technologies Inc.:M3939,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"14,952.00"
1278,,,,,,Invoice,,05/31/2018,,13864.0,,Needle Loops M710369,,UFP Technologies Inc.:M3939,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"18,690.00"
1279,,,,,,Invoice,,06/08/2018,,13874.0,,Needle Loops M710369,,UFP Technologies Inc.:M3939,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"22,428.00"
1280,,,,,,Invoice,,06/15/2018,,13889.0,,Needle Loops M710369,,UFP Technologies Inc.:M3939,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"26,166.00"
1281,,,,,,Invoice,,06/15/2018,,13891.0,,Needle Loops M710369,,UFP Technologies Inc.:M3939,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"28,035.00"
1282,,,Total M3939,,,,,,,,,,,,,,,"7,500.00",,,,"28,035.00",,"28,035.00"
1283,,,M3953,,,,,,,,,,,,,,,,,,,,,
1284,,,,,,Invoice,,06/22/2018,,13901.0,,Needle Loops M710369,,UFP Technologies Inc.:M3953,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1285,,,,,,Invoice,,06/22/2018,,13902.0,,Needle Loops M710369,,UFP Technologies Inc.:M3953,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"7,476.00"
1286,,,,,,Invoice,,06/29/2018,,13915.0,,Needle Loops M710369,,UFP Technologies Inc.:M3953,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"11,214.00"
1287,,,Total M3953,,,,,,,,,,,,,,,"3,000.00",,,,"11,214.00",,"11,214.00"
1288,,,M3977,,,,,,,,,,,,,,,,,,,,,
1289,,,,,,Invoice,,06/29/2018,,13917.0,,Needle Loops M710369,,UFP Technologies Inc.:M3977,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1290,,,Total M3977,,,,,,,,,,,,,,,"1,000.00",,,,"3,738.00",,"3,738.00"
1291,,,M3978,,,,,,,,,,,,,,,,,,,,,
1292,,,,,,Invoice,,07/05/2018,,13932.0,,Needle Loops M710369,,UFP Technologies Inc.:M3978,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1293,,,Total M3978,,,,,,,,,,,,,,,"1,000.00",,,,"3,738.00",,"3,738.00"
1294,,,M3979,,,,,,,,,,,,,,,,,,,,,
1295,,,,,,Invoice,,07/05/2018,,13933.0,,Needle Loops M710369,,UFP Technologies Inc.:M3979,,Svc:Micro Molding,,500.00,,3.738,,"1,869.00",,"1,869.00"
1296,,,Total M3979,,,,,,,,,,,,,,,500.00,,,,"1,869.00",,"1,869.00"
1297,,,M4005,,,,,,,,,,,,,,,,,,,,,
1298,,,,,,Invoice,,08/02/2018,,13963.0,,Tubing Anchors M710368,,UFP Technologies Inc.:M4005,,Svc:Micro Molding,,"15,000.00",,0.727,,"10,905.00",,"10,905.00"
1299,,,Total M4005,,,,,,,,,,,,,,,"15,000.00",,,,"10,905.00",,"10,905.00"
1300,,,M4006,,,,,,,,,,,,,,,,,,,,,
1301,,,,,,Invoice,,07/31/2018,,13957.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1302,,,,,,Invoice,,08/02/2018,,13962.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"7,476.00"
1303,,,,,,Invoice,,08/10/2018,,13970.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"11,214.00"
1304,,,,,,Invoice,,08/10/2018,,13973.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"14,952.00"
1305,,,,,,Invoice,,08/17/2018,,13979.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"18,690.00"
1306,,,,,,Invoice,,08/17/2018,,13981.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"22,428.00"
1307,,,,,,Invoice,,08/24/2018,,13988.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"26,166.00"
1308,,,,,,Invoice,,08/24/2018,,13989.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"29,904.00"
1309,,,,,,Invoice,,08/31/2018,,13994.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"33,642.00"
1310,,,,,,Invoice,,08/31/2018,,13999.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"37,380.00"
1311,,,,,,Invoice,,09/07/2018,,14007.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,210.00,,3.738,,784.98,,"38,164.98"
1312,,,,,,Invoice,,10/19/2018,,14071.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"41,902.98"
1313,,,,,,Invoice,,10/19/2018,,14078.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,500.00",,3.738,,"5,607.00",,"47,509.98"
1314,,,,,,Invoice,,10/26/2018,,14082.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,500.00",,3.738,,"5,607.00",,"53,116.98"
1315,,,,,,Invoice,,10/26/2018,,14090.0,,Needle Loops M710369,,UFP Technologies Inc.:M4006,,Svc:Micro Molding,,"1,290.00",,3.738,,"4,822.02",,"57,939.00"
1316,,,Total M4006,,,,,,,,,,,,,,,"15,500.00",,,,"57,939.00",,"57,939.00"
1317,,,M4040,,,,,,,,,,,,,,,,,,,,,
1318,,,,,,Invoice,,11/01/2018,,14103.0,,"Tubing Anchors, M710368",,UFP Technologies Inc.:M4040,,Svc:Micro Molding,,"7,000.00",,0.727,,"5,089.00",,"5,089.00"
1319,,,Total M4040,,,,,,,,,,,,,,,"7,000.00",,,,"5,089.00",,"5,089.00"
1320,,,M4041,,,,,,,,,,,,,,,,,,,,,
1321,,,,,,Invoice,,10/31/2018,,14094.0,,"Needle Loops, M710369",,UFP Technologies Inc.:M4041,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1322,,,Total M4041,,,,,,,,,,,,,,,"1,000.00",,,,"3,738.00",,"3,738.00"
1323,,,M4042,,,,,,,,,,,,,,,,,,,,,
1324,,,,,,Invoice,,11/21/2018,,14130.0,,"Tubing Anchors, M710368",,UFP Technologies Inc.:M4042,,Svc:Micro Molding,,"7,000.00",,0.727,,"5,089.00",,"5,089.00"
1325,,,Total M4042,,,,,,,,,,,,,,,"7,000.00",,,,"5,089.00",,"5,089.00"
1326,,,M4043,,,,,,,,,,,,,,,,,,,,,
1327,,,,,,Invoice,,11/01/2018,,14102.0,,"Needle Loops, M710369",,UFP Technologies Inc.:M4043,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"3,738.00"
1328,,,,,,Invoice,,11/08/2018,,14107.0,,"Needle Loops, M710369",,UFP Technologies Inc.:M4043,,Svc:Micro Molding,,"1,500.00",,3.738,,"5,607.00",,"9,345.00"
1329,,,,,,Invoice,,11/08/2018,,14111.0,,"Needle Loops, M710369",,UFP Technologies Inc.:M4043,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"13,083.00"
1330,,,,,,Invoice,,11/15/2018,,14124.0,,"Needle Loops, M710369",,UFP Technologies Inc.:M4043,,Svc:Micro Molding,,"1,500.00",,3.738,,"5,607.00",,"18,690.00"
1331,,,,,,Invoice,,11/15/2018,,14128.0,,"Needle Loops, M710369",,UFP Technologies Inc.:M4043,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"22,428.00"
1332,,,Total M4043,,,,,,,,,,,,,,,"6,000.00",,,,"22,428.00",,"22,428.00"
1333,,,M4081,,,,,,,,,,,,,,,,,,,,,
1334,,,,,,Invoice,,11/21/2018,,14131.0,,M710369 Needle Loop Complex Fitting,,UFP Technologies Inc.:M4081,,Svc:Micro Molding,,"1,500.00",,3.738,,"5,607.00",,"5,607.00"
1335,,,,,,Invoice,,11/21/2018,,14133.0,,M710369 Needle Loop Complex Fitting,,UFP Technologies Inc.:M4081,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"9,345.00"
1336,,,,,,Invoice,,11/29/2018,,14141.0,,M710369 Needle Loop Complex Fitting,,UFP Technologies Inc.:M4081,,Svc:Micro Molding,,"1,500.00",,3.738,,"5,607.00",,"14,952.00"
1337,,,,,,Invoice,,11/29/2018,,14146.0,,M710369 Needle Loop Complex Fitting,,UFP Technologies Inc.:M4081,,Svc:Micro Molding,,"1,000.00",,3.738,,"3,738.00",,"18,690.00"
1338,,,Total M4081,,,,,,,,,,,,,,,"5,000.00",,,,"18,690.00",,"18,690.00"
1339,,Total UFP Technologies Inc.,,,,,,,,,,,,,,,,"129,000.00",,,,"284,211.00",,"284,211.00"
1340,,Vascular Solutions,,,,,,,,,,,,,,,,,,,,,,
1341,,,M3864,,,,,,,,,,,,,,,,,,,,,
1342,,,,,,Invoice,,02/22/2018,,13717.0,,Specimens for TST dogbone tensile Rev. X02 with PLG 7525 material,,Vascular Solutions:M3864,,Svc:Micro Molding,,1.00,,"3,100.00",,"3,100.00",,"3,100.00"
1343,,,Total M3864,,,,,,,,,,,,,,,1.00,,,,"3,100.00",,"3,100.00"
1344,,,M3865,,,,,,,,,,,,,,,,,,,,,
1345,,,,,,Invoice,,02/22/2018,,13718.0,,Up to (300) parts of TST dogbone tensile Rev. X02 with PLG 7525 material,,Vascular Solutions:M3865,,Svc:Micro Molding,,1.00,,900.00,,900.00,,900.00
1346,,,Total M3865,,,,,,,,,,,,,,,1.00,,,,900.00,,900.00
1347,,Total Vascular Solutions,,,,,,,,,,,,,,,,2.00,,,,"4,000.00",,"4,000.00"
1348,,Via Surgical,,,,,,,,,,,,,,,,,,,,,,
1349,,,8518,,,,,,,,,,,,,,,,,,,,,
1350,,,,,,Invoice,,12/06/2018,,14161.0,,"Suture Clip-cavity insert-1 run until mold is stabilized, 32 pc capability study of 1.45 dimensi...",,Via Surgical:8518,,Svc:Micro Molds,,1.00,,"6,850.00",,"6,850.00",,"6,850.00"
1351,,,Total 8518,,,,,,,,,,,,,,,1.00,,,,"6,850.00",,"6,850.00"
1352,,,8519,,,,,,,,,,,,,,,,,,,,,
1353,,,,,,Invoice,,12/06/2018,,14162.0,,"Suture Clip-Arrow Cross Slide-1 run until mold is stabilized, 32 pc capability study of 1.45 dim...",,Via Surgical:8519,,Svc:Micro Molds,,1.00,,"4,225.00",,"4,225.00",,"4,225.00"
1354,,,Total 8519,,,,,,,,,,,,,,,1.00,,,,"4,225.00",,"4,225.00"
1355,,,8520,,,,,,,,,,,,,,,,,,,,,
1356,,,,,,Invoice,,12/06/2018,,14163.0,,"Suture Clip-Arrow Slide Action_2-1 run until mold is stabilized, 3 pc FAI",,Via Surgical:8520,,Svc:Micro Molds,,1.00,,"3,450.00",,"3,450.00",,"3,450.00"
1357,,,Total 8520,,,,,,,,,,,,,,,1.00,,,,"3,450.00",,"3,450.00"
1358,,,8521,,,,,,,,,,,,,,,,,,,,,
1359,,,,,,Invoice,,12/06/2018,,14164.0,,"Suture Clip-Wedge-1 run until mold is stabilized, 3 pc FAI",,Via Surgical:8521,,Svc:Micro Molds,,1.00,,"4,800.00",,"4,800.00",,"4,800.00"
1360,,,,,,Credit Memo,,12/12/2018,,14176.0,,credit issued for bank fees incurred during wire transfer,,Via Surgical:8521,,Svc:Micro Molds,,-1.00,,40.00,,-40.00,,"4,760.00"
1361,,,Total 8521,,,,,,,,,,,,,,,0.00,,,,"4,760.00",,"4,760.00"
1362,,,M3800,,,,,,,,,,,,,,,,,,,,,
1363,,,,,,Credit Memo,,01/18/2018,,13661.0,,Credit issued for bank fees incurred during wire transfer,,Via Surgical:M3800,,Svc:Micro Molding,,-1.00,,42.00,,-42.00,,-42.00
1364,,,Total M3800,,,,,,,,,,,,,,,-1.00,,,,-42.00,,-42.00
1365,,,M3871,,,,,,,,,,,,,,,,,,,,,
1366,,,,,,Invoice,,04/13/2018,,13793.0,,Requalification activities for Suture Clip SP DWG # P069 Rev. 5 with Chronoflex C material (32) ...,,Via Surgical:M3871,,Svc:Micro Molding,,1.00,,"3,600.00",,"3,600.00",,"3,600.00"
1367,,,,,,Credit Memo,,04/17/2018,,13804.0,,Credit issues for fees incurred during wire transfer,,Via Surgical:M3871,,Svc:Micro Molding,,-1.00,,42.00,,-42.00,,"3,558.00"
1368,,,Total M3871,,,,,,,,,,,,,,,0.00,,,,"3,558.00",,"3,558.00"
1369,,,M3872,,,,,,,,,,,,,,,,,,,,,
1370,,,,,,Invoice,,04/16/2018,,13795.0,,Suture Clip SP,,Via Surgical:M3872,,Svc:Micro Molding,,"25,000.00",,0.833,,"20,825.00",,"20,825.00"
1371,,,,,,Credit Memo,,06/15/2018,,13906.0,,Credit issued for bank fees incurred during wire transfer,,Via Surgical:M3872,,Svc:Micro Molding,,-1.00,,42.00,,-42.00,,"20,783.00"
1372,,,Total M3872,,,,,,,,,,,,,,,"24,999.00",,,,"20,783.00",,"20,783.00"
1373,,,M3898,,,,,,,,,,,,,,,,,,,,,
1374,,,,,,Invoice,,06/13/2018,,13892.0,,"Bioabsorbable process development, IV test material, moisture sensitivity test and temp study. (...",,Via Surgical:M3898,,Svc:Micro Molding,,1.00,,"11,550.00",,"11,550.00",,"11,550.00"
1375,,,Total M3898,,,,,,,,,,,,,,,1.00,,,,"11,550.00",,"11,550.00"
1376,,,M3899,,,,,,,,,,,,,,,,,,,,,
1377,,,,,,Invoice,,06/13/2018,,13894.0,,Process development (MT2) includes (32) progress samples,,Via Surgical:M3899,,Svc:Micro Molding,,1.00,,"12,660.00",,"12,660.00",,"12,660.00"
1378,,,,,,Credit Memo,,08/10/2018,,13978.0,,Credit issued for fees incurred during wire transfer,,Via Surgical:M3899,,Svc:Micro Molding,,-1.00,,42.00,,-42.00,,"12,618.00"
1379,,,Total M3899,,,,,,,,,,,,,,,0.00,,,,"12,618.00",,"12,618.00"
1380,,,M4017,,,,,,,,,,,,,,,,,,,,,
1381,,,,,,Invoice,,08/29/2018,,13998.0,,Suture Clip SP P069,,Via Surgical:M4017,,Svc:Micro Molding,,"9,927.00",,0.744,,"7,385.69",,"7,385.69"
1382,,,,,,Credit Memo,,09/27/2018,,14038.0,,credit issued for bank fees incurred during wire transfer,,Via Surgical:M4017,,Svc:Micro Molding,,-1.00,,42.00,,-42.00,,"7,343.69"
1383,,,,,,Invoice,,11/27/2018,,14139.0,,Suture Clip SP P069,,Via Surgical:M4017,,Svc:Micro Molding,,"10,000.00",,0.744,,"7,440.00",,"14,783.69"
